Campaign,Year,Season,Date,Observer,site,Habitat,Transect,Substrate,proportion
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,2,Sand,0.64
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,2,Other,0.12
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,3,Dictyota,0.62
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,3,Halimeda,0.02
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,3,Rubble,0.04
9,2008,Oct,19/8/2008,Xueying Han,Temae,Fringing reef,3,Sand,0.32
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Pocillopora,0.04
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Dead coral,0.2
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Halimeda,0.1
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Rubble,0.26
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Sand,0.02
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,1,Pavement,0.38
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Montipora,0.02
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Pocillopora,0.04
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Porites,0.02
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Dead coral,0.14
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Halimeda,0.12
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Rubble,0.18
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Sand,0.02
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,2,Pavement,0.46
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,3,Pocillopora,0.04
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,3,Dead coral,0.18
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,3,Rubble,0.24
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,3,Sand,0.02
9,2008,Oct,20/8/2008,Yannick Chancerelle,Temae,Outer slope,3,Pavement,0.52
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,1,Montipora,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,1,Halimeda,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,1,Rubble,0.3
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,1,Sand,0.46
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,1,Pavement,0.14
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Montipora,0.12
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Pocillopora,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Rubble,0.54
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Sand,0.18
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Stegastes Turf,0.06
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,2,Pavement,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,3,Porites,0.06
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,3,Rubble,0.3
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,3,Sand,0.4
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,3,Stegastes Turf,0.06
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Barrier reef,3,Pavement,0.18
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,1,Montipora,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,1,Porites,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,1,Sand,0.68
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,1,Stegastes Turf,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,1,Pavement,0.14
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Acropora,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Montipora,0.22
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Dead coral,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Rubble,0.1
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Sand,0.46
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Stegastes Turf,0.06
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,2,Pavement,0.12
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Montipora,0.16
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Dead coral,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Turbinaria,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Rubble,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Sand,0.58
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Other,0.02
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Stegastes Turf,0.08
9,2008,Oct,17/8/2008,Xueying Han,Tetaiuo,Fringing reef,3,Pavement,0.04
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Acropora,0.04
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Millepora,0.06
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Pocillopora,0.1
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Porites,0.04
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Dead coral,0.08
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Halimeda,0.06
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Rubble,0.08
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Sand,0.02
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,1,Pavement,0.52
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Astreopora,0.02
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Pocillopora,0.06
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Porites,0.06
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Napopora,0.02
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Synarea,0.02
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Dead coral,0.12
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Halimeda,0.08
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Rubble,0.16
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Sand,0.02
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,2,Pavement,0.44
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,3,Pocillopora,0.14
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,3,Porites,0.12
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,3,Dead coral,0.16
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,3,Rubble,0.12
9,2008,Oct,15/8/2008,Yannick Chancerelle,Tetaiuo,Outer slope,3,Pavement,0.46
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Pocillopora,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Porites,0.1
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Synarea,0.08
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Dead coral,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Rubble,0.1
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Sand,0.34
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Stegastes Turf,0.12
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,1,Pavement,0.18
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Acropora,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Porites,0.16
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Dead coral,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Rubble,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Sand,0.66
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,2,Pavement,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Montipora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Pocillopora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Porites,0.18
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Synarea,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Dead coral,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Rubble,0.08
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Sand,0.48
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Stegastes Turf,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Barrier reef,3,Pavement,0.08
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Acropora,0.1
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Astreopora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Montipora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Porites,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Synarea,0.08
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Rubble,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Sand,0.36
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Other,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Stegastes Turf,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,1,Pavement,0.26
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Acropora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Montipora,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Porites,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Napopora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Synarea,0.06
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Dead coral,0.08
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Rubble,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Sand,0.24
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Stegastes Turf,0.18
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,2,Pavement,0.26
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Fungia,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Montipora,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Pavona,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Napopora,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Synarea,0.4
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Dead coral,0.04
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Sand,0.16
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Other,0.02
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Stegastes Turf,0.22
9,2008,Oct,15/8/2008,Xueying Han,Tiahura,Fringing reef,3,Pavement,0.06
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Pocillopora,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Porites,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Psammocora,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Dead coral,0.14
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Halimeda,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Rubble,0.16
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,1,Pavement,0.62
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Montipora,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Pavona,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Pocillopora,0.06
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Porites,0.04
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Dead coral,0.18
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Halimeda,0.04
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Rubble,0.2
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Sand,0.04
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Stegastes Turf,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,2,Pavement,0.38
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Pocillopora,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Dead coral,0.22
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Halimeda,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Rubble,0.16
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Sand,0.02
9,2008,Oct,14/8/2008,Yannick Chancerelle,Tiahura,Outer slope,3,Pavement,0.56
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Montipora,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Porites,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Dead coral,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Pocillopora,0.08
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Rubble,0.14
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,1,Pavement,0.72
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Millepora,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Montipora,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Halimeda,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Dead coral,0.06
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Pocillopora,0.12
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Rubble,0.2
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,2,Pavement,0.56
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,3,Rubble,0.08
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,3,Dead coral,0.1
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,3,Pocillopora,0.16
10,2009,Mar,10/2/2009,Yannick Chancerelle,Afareaitu,Outer slope,3,Pavement,0.66
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Halimeda,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Sand,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Leptastrea,0.04
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Dead coral,0.04
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Pocillopora,0.08
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Rubble,0.18
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,1,Pavement,0.62
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Acropora,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Astreopora,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Sand,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Millepora,0.04
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Halimeda,0.06
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Pocillopora,0.08
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Rubble,0.14
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Dead coral,0.16
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,2,Pavement,0.46
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Leptastrea,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Sand,0.02
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Halimeda,0.04
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Dead coral,0.08
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Pocillopora,0.1
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Rubble,0.24
10,2009,Mar,10/2/2009,Yannick Chancerelle,Motu Ahi,Outer slope,3,Pavement,0.5
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Pocillopora,0.02
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Porites,0.04
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Macroalgae,0.04
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Halimeda,0.1
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Rubble,0.14
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,1,Pavement,0.66
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Porites,0.02
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Macroalgae,0.02
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Pocillopora,0.06
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Halimeda,0.1
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Rubble,0.16
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,2,Pavement,0.64
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,3,Sand,0.02
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,3,Halimeda,0.08
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,3,Macroalgae,0.1
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,3,Rubble,0.18
10,2009,Mar,14/2/2009,Yannick Chancerelle,Aroa,Outer slope,3,Pavement,0.62
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Pocillopora,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Synarea,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Sand,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Halimeda,0.08
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Rubble,0.08
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Macroalgae,0.18
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,1,Pavement,0.6
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Pocillopora,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Porites,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Synarea,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Halimeda,0.06
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Macroalgae,0.16
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Rubble,0.26
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,2,Pavement,0.46
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,3,Porites,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,3,Synarea,0.02
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,3,Halimeda,0.04
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,3,Rubble,0.22
10,2009,Mar,13/2/2009,Yannick Chancerelle,Entre 2 baies,Outer slope,3,Pavement,0.7
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Porites,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Dead coral,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Sand,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Macroalgae,0.06
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Rubble,0.28
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,1,Pavement,0.6
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Millepora,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Pocillopora,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Sand,0.02
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Porites,0.04
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Macroalgae,0.04
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Rubble,0.18
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,2,Pavement,0.68
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,3,Halimeda,0.04
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,3,Rubble,0.04
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,3,Pocillopora,0.1
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,3,Macroalgae,0.16
10,2009,Mar,12/2/2009,Yannick Chancerelle,Gendron,Outer slope,3,Pavement,0.66
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Acropora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Leptastrea,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Montipora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Pocillopora,0.04
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Macroalgae,0.04
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Rubble,0.14
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Halimeda,0.3
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,1,Pavement,0.42
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Astreopora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Montipora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Macroalgae,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Sand,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Acropora,0.04
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Porites,0.04
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Rubble,0.04
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Pocillopora,0.12
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Pavement,0.22
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,2,Halimeda,0.46
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Acropora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Astreopora,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Sand,0.02
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Pocillopora,0.06
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Rubble,0.06
10,2009,Mar,11/2/2009,Yannick Chancerelle,Haapiti,Outer slope,3,Halimeda,0.4
